gene,n,finite_fraction,mean_difference,sd_difference,ci_low,ci_high,p_value,q_value,status,absolute_effect_rank
CA13,37,1.0,-0.12317586132040304,0.48099057442799353,-0.2835461032403566,0.03719438059955055,0.12804793983966944,0.1508410326996951,tested,6084.0
CA2,37,1.0,-0.5404740058390513,0.7788142753013516,-0.8001436134801652,-0.28080439819793734,0.0001572820080433431,0.0002587873039769106,tested,2545.0
CA3,37,1.0,0.9847179892686755,1.1096706386828028,0.6147353778866065,1.3547006006507445,4.4350763203416005e-06,8.562058296157203e-06,tested,1107.0
CA4,37,1.0,-1.718982751505275,0.8090697465199915,-1.9887400354891231,-1.4492254675214267,4.349189828924712e-15,3.029448591431021e-14,tested,217.0
CA5B,37,1.0,-0.41454362116023324,0.43742519358054327,-0.5603884419237554,-0.2686988003967111,1.4342441626881282e-06,2.9282334116785894e-06,tested,3192.0
CA8,37,1.0,-0.5977427362135036,0.9962205223737731,-0.9298991955551449,-0.2655862768718623,0.0008262379568245734,0.0012581032492638533,tested,2282.0
CA9,37,1.0,2.4115220104129556,0.6808249670781362,2.184523664748262,2.638520356077649,3.6714148762697263e-22,7.069221929617447e-20,tested,26.0
CAAP1,37,1.0,0.030312997338462568,0.21204762590820567,-0.04038720111322586,0.101013195790151,0.3903053726203215,0.4266557918870695,tested,7571.0
CAB39,37,1.0,-0.37976387394644634,0.20607462323563241,-0.44847257415572483,-0.31105517373716784,2.698343023096292e-13,1.310600602269052e-12,tested,3433.0
CAB39L,37,1.0,-0.6759374357897083,0.444857504742097,-0.8242603124702725,-0.5276145591091441,4.880813456520109e-11,1.7020758267735283e-10,tested,1975.0
CABIN1,35,0.9459459459459459,0.14247722718534606,0.35755073020896333,0.019654254049408626,0.2653002003212835,0.024297239843610936,0.031263608371564305,tested,5799.0
CABLES1,37,1.0,-0.21724219826974545,0.3330848177028259,-0.3282982056736131,-0.10618619086587774,0.00033168188060520763,0.0005265628913337877,tested,4875.0
CACFD1,30,0.8108108108108109,-0.420526680759547,0.5025024705972938,-0.6081641870166833,-0.23288917450241078,8.05517584128838e-05,0.0001365951080488554,tested,3164.0
CACHD1,21,0.5675675675675675,-0.005567075589213845,1.2531130771078551,,,,,insufficient_pairs,
CACNA2D1,37,1.0,-0.22437269714431926,0.5229735384839432,-0.39874075619442395,-0.0500046380942146,0.01312048801646008,0.017431474714820545,tested,4774.0
CACNA2D2,3,0.08108108108108109,-0.10876853714559757,0.4087281171442363,,,,,insufficient_pairs,
CACNB3,6,0.16216216216216217,0.33011975316829917,0.4370910923816992,,,,,insufficient_pairs,
CACNG6,32,0.8648648648648649,0.17701992718083204,0.29364567261267255,0.07114937238911098,0.28289048197255307,0.0018214306135259826,0.002664765296798895,tested,5344.0
CACTIN,37,1.0,0.31468741465370703,0.30214058734109484,0.21394872732422782,0.41542610198318625,2.4820516162797603e-07,5.525007272461994e-07,tested,3930.0
CACUL1,37,1.0,-0.004059788204415826,0.20679404412629596,-0.07300835528097167,0.06488877887214002,0.9056089073060736,0.9176367915529654,tested,8012.0
CACYBP,37,1.0,-0.19360094049241894,0.25829669919083886,-0.27972134770751195,-0.10748053327732592,5.7285455985536233e-05,9.888313394984664e-05,tested,5144.0
CAD,37,1.0,0.658014793102798,0.26722531972251923,0.568917435588045,0.747112150617551,4.8396054494001094e-17,5.966141656905287e-16,tested,2043.0
CADM1,37,1.0,-0.6393343755519729,0.5433633568792803,-0.8205007385244627,-0.45816801257948314,2.044577422771822e-08,5.133342942550675e-08,tested,2124.0
CADM3,7,0.1891891891891892,0.9219583263825708,1.178137424549743,,,,,insufficient_pairs,
CADM4,37,1.0,-1.6970393116848483,0.6466189562115486,-1.9126328055095345,-1.4814458178601622,6.534358563296513e-18,1.1078272054796415e-16,tested,232.0
CADPS2,37,1.0,-0.28447393531278403,0.2980303777931474,-0.38384221054982276,-0.1851056600757453,1.2622015615481955e-06,2.599955177850295e-06,tested,4199.0
CALB1,37,1.0,-2.8341114418044215,0.9669422019396643,-3.1565060230955173,-2.5117168605133258,1.893589435298418e-19,6.2503909237789004e-18,tested,11.0
CALB2,30,0.8108108108108109,0.34312991807078924,0.6499099417218078,0.10044955749176701,0.5858102786498115,0.00719025904065732,0.00982223392935739,tested,3694.0
CALCB,0,0.0,,,,,,,insufficient_pairs,
CALCOCO1,37,1.0,-0.023096280616450984,0.2582892618319141,-0.1092142080926189,0.06302164685971694,0.5898482268460056,0.6232751052579122,tested,7694.0
CALCOCO2,37,1.0,-0.08163839269511401,0.27644489231365915,-0.1738097087559321,0.010532923365704078,0.08083748445102779,0.09796684201340652,tested,6757.0
CALCRL,37,1.0,1.0702644173356068,0.5065355699105162,0.9013770498768667,1.239151784794347,5.128025564345959e-15,3.541446860705873e-14,tested,927.0
CALD1,37,1.0,-0.5062050838954509,1.0149440997797212,-0.8446042947541459,-0.16780587303675598,0.004463258546599589,0.006246881201827592,tested,2705.0
CALD1.1,36,0.972972972972973,0.8017377526707993,0.9622353784711442,0.4761641408912595,1.127311364450339,1.6080657206795277e-05,2.934211977241728e-05,tested,1573.0
CALD1.2,37,1.0,0.5737629742756186,0.6497042409441923,0.3571407953055853,0.790385153245652,4.8049286232420495e-06,9.242972829723705e-06,tested,2386.0
CALHM2,0,0.0,,,,,,,insufficient_pairs,
CALHM5,33,0.8918918918918919,-0.14939616581075235,0.35061814026170274,-0.2737199524355598,-0.025072379185944904,0.020044535680702438,0.02603182271556779,tested,5706.0
CALHM6,10,0.2702702702702703,0.7587414162533807,0.5476845353722488,,,,,insufficient_pairs,
CALML3,37,1.0,-0.6760849909312266,0.7251713209789076,-0.9178691471324201,-0.4343008347300332,1.9130453839869083e-06,3.849414784847506e-06,tested,1974.0
CALML4,37,1.0,-1.242093165776774,0.7275776910569399,-1.484679645707537,-0.9995066858460108,2.2468981378090107e-12,9.351860648719234e-12,tested,657.0
CALML5,2,0.05405405405405406,0.01554460597604948,0.36488439246247756,,,,,insufficient_pairs,
CALR,37,1.0,0.11777486354166222,0.2329028561632874,0.04012118512774951,0.19542854195557494,0.0039933071184377195,0.005620235758232828,tested,6175.0
CALU,37,1.0,0.7803604154594486,0.48817397087109415,0.61759510992155,0.9431257209973472,1.3070238419755547e-11,4.8619603542117345e-11,tested,1637.0
CALU.1,37,1.0,0.8104479922392215,0.2719271990539222,0.7197829501045521,0.9011130343738909,1.1004267795722566e-19,4.045068802909472e-18,tested,1551.0
CAMK1,37,1.0,0.3702036163116239,0.2862585838052481,0.27476025260100406,0.46564698002224375,2.4813783913572566e-09,6.9172378665653685e-09,tested,3509.0
CAMK1D,37,1.0,0.8549329203131762,0.3810765534883379,0.7278756715393838,0.9819901690869687,8.474005720320693e-16,7.035860807005487e-15,tested,1440.0
CAMK2B,31,0.8378378378378378,-0.4598661229605257,0.6042483306598233,-0.6815062000282472,-0.2382260458928041,0.00019812628619959022,0.0003227734239516693,tested,2942.0
CAMK2D,35,0.9459459459459459,0.21038418053557184,0.2777591858646645,0.11497056187570337,0.3057977991954403,8.001332127244708e-05,0.0001357389824061841,tested,4944.0
CAMK2G,2,0.05405405405405406,-0.47245247317439776,0.6361154316154655,,,,,insufficient_pairs,
CAMK2G.1,15,0.40540540540540543,-0.9315972345915999,0.36721306141307497,,,,,insufficient_pairs,
CAMK2N1,12,0.32432432432432434,0.6137430621015743,0.47859644035090193,,,,,insufficient_pairs,
CAMK4,28,0.7567567567567568,-0.30899175892622505,0.5484623064481358,,,,,insufficient_pairs,
CAMKK1,14,0.3783783783783784,0.9079110611483643,0.5963354752811453,,,,,insufficient_pairs,
CAMKK2,3,0.08108108108108109,0.07908520757153213,0.5560159869697213,,,,,insufficient_pairs,
CAMKMT,33,0.8918918918918919,-0.03431150712112804,0.5127484473286038,-0.21612420086909492,0.14750118662683884,0.7032188879177258,0.7313440260533242,tested,7519.0
CAMLG,37,1.0,0.12919383068596724,0.335972056906213,0.017175169803746837,0.24121249156818764,0.025000640453692775,0.0321124808368827,tested,6007.0
CAMP,37,1.0,0.4711222815240416,0.8308635901894055,0.19409856828472194,0.7481459947633613,0.0014506376353201175,0.0021462324472802394,tested,2879.0
CAMSAP1,37,1.0,0.3890748314899762,0.18345359760175256,0.3279083567342775,0.4502413062456749,4.587663761287295e-15,3.1845868530068974e-14,tested,3374.0
CAMSAP2,37,1.0,0.2614235244870703,0.2386764537527266,0.18184483279557323,0.34100221617856735,9.13759386644957e-08,2.13633193402653e-07,tested,4414.0
CAMSAP3,5,0.13513513513513514,-0.6792970691449406,0.4024636513022727,,,,,insufficient_pairs,
CAMSAP3.1,10,0.2702702702702703,-0.3936057506272008,0.4027974658657229,,,,,insufficient_pairs,
CAND1,37,1.0,0.15274556309354062,0.1535794328265177,0.1015396307826881,0.20395149540439314,5.964010616021028e-07,1.276626623921706e-06,tested,5658.0
CAND2,37,1.0,-0.661423127497114,0.5373470203365174,-0.8405835439955338,-0.48226271099869417,7.613913417512952e-09,2.0037005469387322e-08,tested,2026.0
CANT1,37,1.0,0.25530291935895855,0.3120680493649089,0.15125425139565185,0.35935158732226524,1.6151633106723112e-05,2.9451692657061963e-05,tested,4469.0
CANX,37,1.0,0.5615062672203407,0.5245698332328734,0.3866059770025756,0.7364065574381058,1.4500321862432915e-07,3.3275852128687566e-07,tested,2437.0
CAP1,37,1.0,0.4799880382280594,0.25398084364177376,0.395306608895887,0.5646694675602318,1.321356564682282e-13,6.8149301904245e-13,tested,2829.0
CAP2,37,1.0,0.3818984300564999,0.3615617008442439,0.2613477570992657,0.5024491030137341,1.8869742143514034e-07,4.2685204115971466e-07,tested,3423.0
CAPG,37,1.0,0.5898154595316896,0.4137347886266149,0.45186941303866396,0.7277615060247151,2.4227112770971106e-10,7.686334287126062e-10,tested,2312.0
CAPN1,37,1.0,0.42452219958644816,0.2028592213658456,0.35688556773597446,0.49215883143692185,6.8212253853924266e-15,4.6200376626188065e-14,tested,3139.0
CAPN10,5,0.13513513513513514,0.09643311291800019,0.11803069438460016,,,,,insufficient_pairs,
CAPN15,37,1.0,0.40332608560331296,0.3975162025069445,0.2707875849498379,0.535864586256788,4.1006128264205436e-07,8.916820631154325e-07,tested,3265.0
CAPN2,37,1.0,0.10135241725131419,0.21596532712523903,0.029345992180335123,0.17335884232229326,0.0071049749860320486,0.00971065281596099,tested,6437.0
CAPN5,37,1.0,-0.6480244186952324,0.42415237616384555,-0.7894438618043036,-0.5066049755861612,4.239986207227672e-11,1.4914644827251058e-10,tested,2081.0
CAPN6,22,0.5945945945945946,0.27369788189079913,0.7795347571453155,,,,,insufficient_pairs,
CAPN7,37,1.0,-0.17515026135487588,0.1940637710623814,-0.2398543440703922,-0.11044617863935957,3.3407019639381445e-06,6.554162247056714e-06,tested,5363.0
CAPNS1,37,1.0,0.15227642553668877,0.17554207833550436,0.09374778263495406,0.21080506843842348,6.4376443663972485e-06,1.2218077913882786e-05,tested,5667.0
CAPRIN1,37,1.0,-0.1412975659034113,0.18203674508394005,-0.20199163851003107,-0.08060349329679153,3.50807105461668e-05,6.186168909438528e-05,tested,5812.0
CAPS,37,1.0,-1.8291682454173028,0.8341179944504016,-2.107277031060093,-1.5510594597745126,1.68648196593371e-15,1.3038795084613683e-14,tested,157.0
CAPZA1,37,1.0,0.5051166450040736,0.19774540852861192,0.439185043242424,0.5710482467657232,1.5354911708220302e-17,2.278443504300506e-16,tested,2710.0
CAPZA2,37,1.0,-0.22121609251615731,0.14591219581024364,-0.2698656407302533,-0.1725665443020613,5.164950128783137e-11,1.7934285827165835e-10,tested,4819.0
CAPZB,10,0.2702702702702703,-0.16545177795102992,0.36525086685603775,,,,,insufficient_pairs,
CAPZB.1,37,1.0,0.06419880876276193,0.16564354707524606,0.008970500498036833,0.11942711702748704,0.023953346233601146,0.030860396844214186,tested,7023.0
CARD10,37,1.0,0.2171178731624327,0.579454014909088,0.0239182857007236,0.41031746062414176,0.028687945178631415,0.03659873996838496,tested,4876.0
CARD11,37,1.0,0.7561160712685999,0.5589373929676626,0.5697570661364707,0.9424750764007291,8.632736000369408e-10,2.548847609893662e-09,tested,1711.0
CARD14,4,0.10810810810810811,-0.35899216117069876,0.8158097239318731,,,,,insufficient_pairs,
CARD16,33,0.8918918918918919,0.8964219093600845,0.48313360685891965,0.7251101814341729,1.067733637285996,4.653966065470415e-12,1.8368288712278793e-11,tested,1328.0
CARD19,37,1.0,-0.3030884927866838,0.3656602454547937,-0.42500568855259313,-0.18117129702077447,1.3218296814435576e-05,2.430015147495806e-05,tested,4031.0
CARD6,23,0.6216216216216216,0.251072951699753,0.4980535398529882,,,,,insufficient_pairs,
CARD8,37,1.0,0.8157261661714058,0.3642706517434734,0.6942722840159968,0.9371800483268148,8.9603665606748e-16,7.409251981204203e-15,tested,1538.0
CARD9,19,0.5135135135135135,0.9607641843261326,0.4837498616063944,,,,,insufficient_pairs,
CARHSP1,37,1.0,0.7105490372334676,0.33724807506031773,0.5981049307168679,0.8229931437500674,5.580715944529696e-15,3.832366950715636e-14,tested,1865.0
CARM1,37,1.0,0.37043259944502116,0.22543131050829157,0.2952700583795536,0.4455951405104887,6.2909363501278416e-12,2.4353663122778292e-11,tested,3505.0
CARMIL1,9,0.24324324324324326,-0.40620095502175496,0.3405535983989005,,,,,insufficient_pairs,
CARMIL1.1,37,1.0,-0.49722980744954004,0.5093484070144081,-0.6670550214915921,-0.32740459340748795,8.408782057043832e-07,1.765363979629114e-06,tested,2744.0
CARMIL2,15,0.40540540540540543,0.46114536607238726,0.44523975592826626,,,,,insufficient_pairs,
CARNMT1,37,1.0,0.014435690054243026,0.2359385438512091,-0.06423013702699935,0.09310151713548541,0.711949389095312,0.7391879200942083,tested,7856.0
CARS,37,1.0,0.43515996652749495,0.17454797847458356,0.37696277302137066,0.49335716003361924,3.2889595526818595e-17,4.25251036965812e-16,tested,3085.0
CARS2,37,1.0,-0.8188247929623192,0.40254896151724806,-0.9530412990132328,-0.6846082869114057,1.57544640854021e-14,9.977938428764622e-14,tested,1531.0
CASC3,37,1.0,-0.05982443286938713,0.200186273072899,-0.12656985938826126,0.006920993649487006,0.07742526311525594,0.09402884859784874,tested,7106.0
CASC4,37,1.0,0.4397648423670426,0.38445039289131694,0.3115826995308286,0.5679469852032566,3.727646514896384e-08,9.104442630632239e-08,tested,3063.0
CASD1,3,0.08108108108108109,-0.08631622482333369,0.1468421426173362,,,,,insufficient_pairs,
CASK,37,1.0,-0.9304488281921058,0.5336603649632271,-1.1083800525908818,-0.7525176037933299,1.2622855133942369e-12,5.488227390763007e-12,tested,1234.0
CASKIN1,5,0.13513513513513514,1.0896841975121587,0.641478520331504,,,,,insufficient_pairs,
CASKIN2,37,1.0,0.08682910389199418,0.32161313321903867,-0.02040205347591975,0.1940602612599081,0.10925178970351976,0.12991019310871404,tested,6667.0
CASP1,37,1.0,1.2406654922337699,0.41134890929901197,1.1035149375139761,1.3778160469535636,7.465916985968714e-20,3.128335267643989e-18,tested,659.0
CASP10,37,1.0,0.31208886785728973,0.23880233247319446,0.23246820611081181,0.39170952960376765,1.945489175747976e-09,5.491508189973431e-09,tested,3956.0
CASP14,13,0.35135135135135137,1.3930241180611997,0.8033498938519695,,,,,insufficient_pairs,
CASP2,37,1.0,0.6765894923494682,0.2910081868090044,0.5795625321543602,0.7736164525445762,2.854482922197666e-16,2.7448517707268163e-15,tested,1970.0
CASP3,37,1.0,0.4843302603948432,0.2440021153225714,0.4029759047303972,0.5656846160592892,3.2176219979403284e-14,1.906293706765087e-13,tested,2812.0
CASP4,37,1.0,0.8822988410237971,0.2539581494996887,0.7976249782953168,0.9669727037522774,7.010179692525159e-22,1.0696476070462447e-19,tested,1361.0
CASP6,37,1.0,-0.11656111354076702,0.23378829565220313,-0.19451001217851002,-0.03861221490302402,0.004475861123910904,0.006261250459966699,tested,6193.0
CASP7,37,1.0,0.29510718211983233,0.22049678656940175,0.22158989324829947,0.3686244709913652,1.1129682517106891e-09,3.245789488490567e-09,tested,4104.0
CASP8AP2,10,0.2702702702702703,0.2700147094148517,0.65054162165169,,,,,insufficient_pairs,
CASP9,37,1.0,-0.1510810543763437,0.326519793645542,-0.25994817378063056,-0.042213934972056846,0.007870551804477804,0.010715345529092929,tested,5683.0
CASQ2,8,0.21621621621621623,-0.05824100010338655,0.7892620394013041,,,,,insufficient_pairs,
CASR,37,1.0,-1.8387933616284386,0.6493816759157829,-2.055307992063446,-1.6222787311934312,5.775168190178552e-19,1.541379047985939e-17,tested,153.0
CAST,37,1.0,0.264208182141106,0.4262211954745646,0.12209896033160347,0.40631740395060845,0.0005854170619845579,0.0009029692504804729,tested,4394.0
CAST.1,37,1.0,0.3262729626698571,0.2162545855987642,0.25417009402213686,0.39837583131757737,5.846908055992342e-11,2.013796654548981e-10,tested,3847.0
CASTOR1,23,0.6216216216216216,-0.5333506241696216,0.3384451481392042,,,,,insufficient_pairs,
CASTOR2,37,1.0,-0.0058534950975629415,0.3283317285919035,-0.11532474369094416,0.10361775349581827,0.9142461331398146,0.9256928106550246,tested,7977.0
CASZ1,14,0.3783783783783784,0.012774671561205906,0.6068178058753292,,,,,insufficient_pairs,
CAT,37,1.0,-0.40440204984655925,0.8269077910641528,-0.6801068339915657,-0.12869726570155277,0.005209087531284807,0.007238125578264646,tested,3259.0
CAV1,37,1.0,1.7346387838234478,0.6042405234400297,1.533174962963433,1.9361026046834626,3.7079822893140943e-19,1.1024431166795249e-17,tested,210.0
CAV2,37,1.0,1.3840637931749,0.6977557257955994,1.1514204515045428,1.6167071348452573,3.281818243594703e-14,1.940063167832629e-13,tested,480.0
CAVIN1,37,1.0,1.1154598540715475,0.6194433675582675,0.9089271526164968,1.3219925555265981,5.159699819903169e-13,2.400833857511906e-12,tested,840.0
CAVIN2,37,1.0,0.34982554392150095,0.5241020234320432,0.1750812292569385,0.5245698585860634,0.0002528844721489558,0.00040657588991423573,tested,3649.0
CAVIN3,37,1.0,1.0025936670862508,0.6027470496979294,0.8016277951633987,1.203559539009103,4.537799554107393e-12,1.7962400878152953e-11,tested,1068.0
CBFA2T3,7,0.1891891891891892,0.15287667561915713,0.4637071810865841,,,,,insufficient_pairs,
CBFB,13,0.35135135135135137,0.9867441843109225,0.44978663367885885,,,,,insufficient_pairs,
CBFB.1,35,0.9459459459459459,0.9289550240715027,0.4519553601254739,0.7737029259345698,1.0842071222084355,6.231739083909683e-14,3.45178588846422e-13,tested,1236.0
CBL,37,1.0,0.5241397988497462,0.23687313351711317,0.4451623640597765,0.6031172336397158,1.2860707387931066e-15,1.020652999472017e-14,tested,2615.0
CBLB,25,0.6756756756756757,0.16364067423868758,0.3978356515275714,,,,,insufficient_pairs,
CBLL1,37,1.0,0.12141262088979035,0.20737318897035376,0.05227095730846683,0.1905542844711139,0.0010603024443826177,0.0015967720424063742,tested,6116.0
CBR1,37,1.0,-0.6294121479546136,0.258177130389149,-0.7154926889463906,-0.5433316069628367,6.60464217468392e-17,7.808734103314162e-16,tested,2160.0
CBR3,37,1.0,0.39190034488681386,0.4888902671344801,0.22889621428424078,0.5549044754893869,2.193194051381174e-05,3.954595383170469e-05,tested,3348.0
CBR4,37,1.0,-1.647973873937762,0.46918328240865614,-1.8044073686983508,-1.4915403791771733,4.862775989271142e-22,8.54897161418168e-20,tested,252.0
CBS,18,0.4864864864864865,-0.268249081290633,0.6075528663377803,,,,,insufficient_pairs,
CBWD1,9,0.24324324324324326,0.26607274947379955,0.6261795404571698,,,,,insufficient_pairs,
CBWD2,11,0.2972972972972973,0.22941496954461896,0.2928906808513967,,,,,insufficient_pairs,
CBX1,37,1.0,-0.03419283439399558,0.3275417874256042,-0.14340070348957143,0.07501503470158027,0.5294481740829081,0.5645632098903584,tested,7523.0
CBX2,14,0.3783783783783784,1.30054035771645,0.835677987634128,,,,,insufficient_pairs,
CBX3,37,1.0,0.21581524407351274,0.3008322488193461,0.11551277852550099,0.3161177096215245,0.00010296083874653442,0.00017231877130447512,tested,4894.0
CBX4,32,0.8648648648648649,0.14516502251995406,0.30791354904602214,0.034150349716009124,0.256179695323899,0.01205695470634459,0.016077573252674192,tested,5760.0
CBX5,37,1.0,0.12446801584940487,0.2930341714196009,0.026765558753938934,0.2221704729448708,0.013981097415779681,0.018498876767246448,tested,6067.0
CBX6,16,0.43243243243243246,0.28850587098517394,0.27206205952160284,,,,,insufficient_pairs,
CBX7,18,0.4864864864864865,0.3920171302591278,0.3879382369294746,,,,,insufficient_pairs,
CBX8,37,1.0,0.1233143577279208,0.3015718626000206,0.022765292667901657,0.22386342278793997,0.017642839659206395,0.02307206408861612,tested,6079.0
CBY1,5,0.13513513513513514,-0.2858244869665789,0.39482752811422006,,,,,insufficient_pairs,
CC2D1A,37,1.0,0.06494618446929477,0.1527931741818722,0.014002403842398661,0.11588996509619089,0.013918354355770596,0.018424902876922052,tested,7006.0
CC2D1B,37,1.0,-0.050097772982116574,0.1722739210531017,-0.10753675799474469,0.0073412120305115305,0.08538551580133785,0.10304621195126387,tested,7267.0
CC2D2A,18,0.4864864864864865,0.40858266687326705,1.0047385470382333,,,,,insufficient_pairs,
CCAR1,37,1.0,-0.050031722108243956,0.17067380580875346,-0.10693720213661931,0.006873757920131389,0.08300137943598332,0.10039879079449991,tested,7268.0
CCAR2,37,1.0,-0.039773440727326845,0.17509826400027967,-0.0981541085624146,0.018607227107760915,0.17558044885481325,0.2029905775395103,tested,7430.0
CCDC102A,37,1.0,-0.07582899227640026,0.3354156362917869,-0.1876621332892326,0.03600414873643208,0.17758035867296204,0.20521468427954329,tested,6852.0
CCDC102B,6,0.16216216216216217,-0.2781947285321659,0.3408372721925227,,,,,insufficient_pairs,
CCDC106,26,0.7027027027027027,0.04158534296566862,0.5052315546355524,,,,,insufficient_pairs,
CCDC115,37,1.0,-0.03294364371168616,0.17703891438531524,-0.09197135659978836,0.026084069176416043,0.26516463702039283,0.29839263733476135,tested,7541.0
CCDC117,37,1.0,0.43068986182924046,0.27934679696346104,0.3375510025867897,0.5238287210716912,3.354444584002366e-11,1.192412894541852e-10,tested,3104.0
CCDC12,37,1.0,-0.055712394130928794,0.28528797467932776,-0.15083214064693173,0.039407352385074146,0.2426625594986577,0.2744632333798105,tested,7175.0
CCDC120,23,0.6216216216216216,0.2695687790617828,0.4950014030205665,,,,,insufficient_pairs,
CCDC124,37,1.0,0.13541005368254921,0.168553713014675,0.07921144778509306,0.19160865958000536,2.1231156029951147e-05,3.832508009245868e-05,tested,5912.0
CCDC127,37,1.0,0.1878846527708084,0.3202785570783827,0.08109846524204802,0.2946708402995688,0.0010396616381927897,0.001566563008769348,tested,5210.0
CCDC130,37,1.0,0.13550144080827886,0.3710421645734665,0.011789823868770435,0.2592130577477873,0.03270290753852645,0.04145272935173407,tested,5910.0
CCDC134,37,1.0,0.11604865509452972,0.23720022583501377,0.03696216229606529,0.19513514789299413,0.005193405437554198,0.007217575145815568,tested,6201.0
CCDC137,8,0.21621621621621623,0.042578154935399286,0.4162541400054886,,,,,insufficient_pairs,
CCDC14,7,0.1891891891891892,0.16653463635238655,0.582826769527144,,,,,insufficient_pairs,
CCDC149,19,0.5135135135135135,0.020746076228805407,0.4032107008187064,,,,,insufficient_pairs,
CCDC150,13,0.35135135135135137,0.579888524697608,0.5766711991200899,,,,,insufficient_pairs,
CCDC167,10,0.2702702702702703,-0.040590131400800485,0.3030181629789869,,,,,insufficient_pairs,
CCDC174,30,0.8108108108108109,-0.09590686168453375,0.22171285917331165,-0.17869580389803275,-0.013117919471034759,0.024694972652692753,0.03175516677410181,tested,6529.0
CCDC182,19,0.5135135135135135,-1.530422249092842,0.4820740805623851,,,,,insufficient_pairs,
CCDC186,37,1.0,-0.5371109393230649,0.2117434910283367,-0.60770973415719,-0.4665121444889398,1.9120546273701258e-17,2.7513853686018163e-16,tested,2557.0
CCDC22,37,1.0,-0.3393415902166086,0.21378600586363355,-0.41062139340240705,-0.26806178703081013,1.5731580208439593e-11,5.798600234532861e-11,tested,3729.0
CCDC25,37,1.0,-0.07344680390292972,0.2636049852276731,-0.1613370817998335,0.014443473993974054,0.09874700965969536,0.1180788211027586,tested,6887.0
CCDC28A,37,1.0,-0.22795992850075986,0.19117450450406442,-0.29170068178413594,-0.16421917521738377,1.5322379683705723e-08,3.8966064308845345e-08,tested,4737.0
CCDC28B,3,0.08108108108108109,0.406464304182734,0.3927948028472684,,,,,insufficient_pairs,
CCDC32,37,1.0,0.15894021408257303,0.33579010923005537,0.046982217575900695,0.27089821058924535,0.006671993136528561,0.009157571027682701,tested,5576.0
CCDC39,17,0.4594594594594595,-1.4725075596457002,0.9165421586140698,,,,,insufficient_pairs,
CCDC43,37,1.0,0.23191281300574357,0.24260700692192705,0.15102360964076195,0.3128020163707252,1.2293907376227285e-06,2.5355988000905396e-06,tested,4703.0
CCDC47,37,1.0,0.004954953946446482,0.25661532298168543,-0.0806048545298021,0.09051476242269507,0.9071552687826855,0.9190885315266321,tested,7995.0
CCDC50,37,1.0,0.4661192241276763,0.2782945143453398,0.3733312133779158,0.5589072348774368,3.7671159575377176e-12,1.517164678715514e-11,tested,2909.0
CCDC51,37,1.0,-1.122497846873457,0.3787357546364683,-1.2487746344529596,-0.9962210592939545,1.319381565479298e-19,4.679753824575036e-18,tested,829.0
CCDC58,37,1.0,-0.8189954669203758,0.4153010295540618,-0.9574637241380883,-0.6805272097026633,3.887285573060415e-14,2.251142055066145e-13,tested,1530.0
CCDC59,4,0.10810810810810811,0.5552503940763251,0.32479909656262773,,,,,insufficient_pairs,
CCDC6,37,1.0,0.06442391597669765,0.23336728117670666,-0.013384609446107684,0.14223244139950297,0.10176922021917595,0.12151301991916076,tested,7020.0
CCDC61,34,0.918918918918919,0.09259970786334394,0.22643931729784733,0.01359129494988473,0.17160812077680315,0.023005908557430475,0.029691794207459345,tested,6580.0
CCDC65,33,0.8918918918918919,-0.3910632378892675,1.2158054988342122,-0.8221691222040681,0.04004264642553318,0.07390264040675462,0.08996698072699452,tested,3358.0
CCDC68,10,0.2702702702702703,0.3775140453993397,0.698483008988914,,,,,insufficient_pairs,
CCDC69,22,0.5945945945945946,0.09126015854180478,0.45405852161370047,,,,,insufficient_pairs,
CCDC71L,18,0.4864864864864865,0.17799293114317266,0.38742242609048066,,,,,insufficient_pairs,
CCDC77,14,0.3783783783783784,0.24577183202235714,0.4065987235050001,,,,,insufficient_pairs,
CCDC8,37,1.0,-0.46909317763626274,0.7888177799771937,-0.7320981197936923,-0.20608823547883315,0.0009056494052060632,0.0013735909114593835,tested,2893.0
CCDC80,35,0.9459459459459459,0.3595682229800629,0.6922308737483729,0.1217785981048079,0.5973578478553179,0.004156345840431923,0.005844612904116322,tested,3577.0
CCDC82,33,0.8918918918918919,0.3297638020033842,0.3483164607741661,0.20625615543702783,0.45327144856974055,5.544386181041991e-06,1.0592357913084476e-05,tested,3814.0
CCDC84,3,0.08108108108108109,0.005556297369268562,0.029129980422357073,,,,,insufficient_pairs,
CCDC85A,13,0.35135135135135137,1.1846330447656237,1.0087977711325085,,,,,insufficient_pairs,
CCDC85B,21,0.5675675675675675,0.4900345109458951,0.325113348209099,,,,,insufficient_pairs,
CCDC85C,31,0.8378378378378378,-0.4120847280472575,0.36022413238150136,-0.5442160065491043,-0.2799534495454107,4.989777110544101e-07,1.076349092903978e-06,tested,3206.0
CCDC86,37,1.0,0.5596089416887101,0.2809854052177754,0.465923743253503,0.6532941401239172,2.919399323446852e-14,1.746241296502566e-13,tested,2447.0
CCDC88A,37,1.0,0.7841790464434106,0.2641663336605568,0.6961016056606436,0.8722564872261777,1.2531011873984335e-19,4.544318072865978e-18,tested,1619.0
CCDC88B,37,1.0,0.9389226147063784,0.5027218594612424,0.7713068016187192,1.1065384277940375,1.8482272219717644e-13,9.266344416668109e-13,tested,1220.0
